+---------+---------------------+---------------------+---------------------+--------------------+
| Num Mem |         10%         |         20%         |         30%         |        40%         |
+---------+---------------------+---------------------+---------------------+--------------------+
|    3    |         0.0         |         0.0         |         0.0         |        0.42        |
|    4    |         0.0         |         0.0         |         0.0         |        0.0         |
|    5    |         0.0         |         0.0         |         0.0         |        0.49        |
|    6    |         0.0         |         0.0         |         0.0         |        1.11        |
|    7    |         0.0         |         0.0         |         0.0         | 1.6599999999999997 |
|    8    |         0.0         |         0.0         |         0.24        |        1.87        |
|    9    |         0.0         |         0.0         |         0.09        |        1.81        |
|    10   |         0.0         |         0.0         |         0.23        |        2.47        |
|    11   |         0.01        |         0.02        | 0.09999999999999999 | 3.6299999999999994 |
|    12   |         0.02        |         0.05        | 0.24000000000000002 | 3.4800000000000004 |
|    13   |         0.08        | 0.16000000000000003 |  0.7500000000000001 | 2.7800000000000002 |
|    14   |         0.04        | 0.18000000000000002 |         1.29        |        3.93        |
|    15   |         0.03        | 0.18999999999999997 |  1.1300000000000001 |        4.49        |
|    16   |         0.06        | 0.29000000000000004 |  1.6300000000000003 |        4.7         |
|    17   | 0.11999999999999998 | 0.42000000000000004 |  1.7900000000000003 | 4.420000000000001  |
|    18   | 0.15000000000000002 | 0.41000000000000003 |         2.17        | 5.249999999999999  |
|    19   |         0.17        |         0.79        |  2.0600000000000005 | 5.329999999999999  |
|    20   | 0.13999999999999999 |         0.28        |  2.7199999999999998 |        6.31        |
|    21   |         0.25        |  0.9900000000000001 |         3.14        | 7.169999999999999  |
|    22   | 0.44000000000000006 |  1.4900000000000002 |  3.499999999999999  |        6.08        |
|    23   |         0.6         |         1.23        |         4.81        |        6.97        |
|    24   |  0.7000000000000001 |  1.6700000000000004 |  4.1499999999999995 | 7.250000000000001  |
|    25   |  0.5900000000000001 |         2.24        |         4.46        | 8.490000000000002  |
|    26   |         0.56        |         2.64        |  5.210000000000001  | 8.260000000000002  |
|    27   |  0.5700000000000001 |         2.41        |         4.47        |        8.86        |
|    28   |  0.9000000000000001 |         2.74        |  5.510000000000001  |        9.12        |
|    29   |  1.0900000000000003 |  3.0200000000000005 |  5.840000000000002  | 9.820000000000004  |
|    30   |  1.1100000000000003 |  2.9299999999999997 |  6.670000000000001  |       10.42        |
|    31   |  1.1600000000000004 |  2.9699999999999998 |  6.120000000000002  | 10.959999999999999 |
|    32   |  1.4600000000000006 |  3.189999999999999  |  6.990000000000001  | 10.790000000000003 |
|    33   |  1.5800000000000005 |  3.6999999999999997 |  6.7799999999999985 | 11.770000000000003 |
|    34   |  1.7500000000000007 |         3.58        |         7.13        | 11.389999999999999 |
|    35   |  1.9100000000000004 |         3.92        |  7.469999999999998  | 12.290000000000004 |
|    36   |  1.9000000000000008 |  5.020000000000001  |  7.859999999999999  |        11.9        |
|    37   |  1.9600000000000009 |         4.62        |         8.29        | 12.399999999999997 |
|    38   |  1.840000000000001  |  4.399999999999999  |  8.900000000000002  | 12.930000000000001 |
|    39   |  2.130000000000001  |  4.840000000000001  |  9.030000000000001  | 13.120000000000001 |
|    40   |  2.5700000000000007 |         5.27        |  8.520000000000001  | 14.080000000000004 |
|    41   |  2.6900000000000004 |         4.99        |         9.8         | 14.479999999999999 |
|    42   |  2.7900000000000005 |  5.049999999999999  |         9.55        | 15.649999999999995 |
|    43   |         3.28        |         6.34        |  10.010000000000003 |       16.05        |
|    44   |  3.369999999999999  |  5.950000000000002  |  10.499999999999996 |       16.15        |
|    45   |         3.81        |         6.59        |  10.959999999999999 | 16.530000000000005 |
|    46   |  3.7599999999999993 |  6.299999999999998  |  11.060000000000004 | 16.870000000000005 |
|    47   |  3.8499999999999996 |  6.680000000000001  |  11.449999999999998 | 17.380000000000003 |
|    48   |  4.2700000000000005 |  7.570000000000004  |  11.730000000000002 | 17.479999999999997 |
|    49   |  4.539999999999999  |  7.1800000000000015 |  12.800000000000004 |       17.79        |
|    50   |         5.01        |  8.540000000000001  |  12.939999999999996 |       18.85        |
|    51   |  4.9399999999999995 |  8.250000000000004  |  13.120000000000003 | 19.159999999999993 |
|    52   |  4.759999999999999  |  8.389999999999999  |  13.530000000000003 | 19.139999999999993 |
|    53   |  5.009999999999998  |         9.09        |        12.95        |        19.4        |
|    54   |  4.849999999999998  |  9.050000000000002  |  14.639999999999999 | 20.659999999999993 |
|    55   |  4.990000000000001  |         9.08        |  14.419999999999995 | 20.429999999999996 |
|    56   |  5.090000000000002  |  9.750000000000002  |  14.300000000000008 |        21.3        |
|    57   |  5.420000000000001  |         9.99        |  15.049999999999999 |       22.48        |
|    58   |  6.089999999999999  |  9.030000000000001  |  14.290000000000003 |       21.24        |
